Provider,ClaimID_count,BeneID_nunique,ClaimDuration_mean,ClaimDuration_max,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_std,Insurance_Coverage_Ratio_mean,Patient_Risk_Score_mean,Docs_Involved_Count_mean,ClmProcedureCode_1_count,County_nunique,Ratio_ClaimsPerPatient,Unique_Staff_Count,Ratio_ClaimsPerDoctor,Ratio_Inpatient_Business
PRV51210,9,9,0.0,0,321.1111111111111,2890,441.03413826041987,321.1111111111111,18.555555555555557,1.0,0,1,1.0,3,2.25,0.0
PRV51211,2,2,0.0,0,50.0,100,70.71067811865476,50.0,18.0,1.0,0,1,1.0,2,0.6666666666666666,0.0
PRV51212,15,15,1.9333333333333333,20,417.3333333333333,6260,829.2205175142898,411.4178403755868,16.933333333333334,1.0666666666666667,0,1,1.0,2,5.0,0.0
PRV51213,2,2,0.0,0,25.0,50,7.0710678118654755,25.0,18.5,1.0,0,1,1.0,2,0.6666666666666666,0.0
PRV51214,8,8,0.75,4,400.0,3200,603.3951560012015,400.0,17.625,1.0,0,1,1.0,3,2.0,0.0
PRV51215,10,10,0.7,7,161.0,1610,162.98943387703252,161.0,17.9,1.0,0,1,1.0,1,5.0,0.0
PRV51216,71,66,1.8309859154929577,20,219.1549295774648,15560,495.28562171992735,213.45153882409622,17.760563380281692,1.0140845070422535,0,5,1.0757575757575757,2,23.666666666666668,0.0
PRV51217,5,5,4.0,20,586.0,2930,856.434469180217,586.0,18.6,1.0,0,1,1.0,2,1.6666666666666667,0.0
PRV51218,7,7,0.0,0,74.28571428571429,520,61.06202935189288,74.28571428571429,18.571428571428573,1.0,0,1,1.0,1,3.5,0.0
PRV51219,8,8,2.5,20,666.25,5330,1109.4520848470333,666.25,17.625,1.0,0,1,1.0,3,2.0,0.0
PRV51221,1,1,0.0,0,70.0,70,0.0,70.0,17.0,1.0,0,1,1.0,1,0.5,0.0
PRV51222,5,3,0.0,0,172.0,860,167.69019053003666,172.0,18.6,1.0,0,2,1.6666666666666667,2,1.6666666666666667,0.0
PRV51224,7,7,0.0,0,447.14285714285717,3130,569.5821358889423,447.14285714285717,18.0,1.0,0,1,1.0,1,3.5,0.0
PRV51225,8,8,0.0,0,148.75,1190,191.64233800046824,148.75,18.625,1.0,0,2,1.0,2,2.6666666666666665,0.0
PRV51226,20,19,1.0,20,371.5,7430,599.6865409265251,356.62017377899235,18.2,1.35,0,1,1.0526315789473684,3,5.0,0.0
PRV51228,5,5,0.0,0,86.0,430,73.348483283569,46.56338028169014,19.2,1.0,0,1,1.0,2,1.6666666666666667,0.0
PRV51229,47,44,1.2127659574468086,20,264.0425531914894,12410,499.5548434637804,247.7720404939913,18.085106382978722,1.0212765957446808,0,1,1.0681818181818181,2,15.666666666666666,0.0
PRV51230,30,30,1.0,20,416.3333333333333,12490,634.1352152848538,416.3333333333333,17.2,1.0333333333333334,0,3,1.0,2,10.0,0.0
PRV51231,2,2,9.5,17,8000.0,16000,0.0,7.483629560336763,16.5,2.0,2,1,1.0,1,1.0,1.0
PRV51232,1,1,9.0,9,26000.0,26000,0.0,24.321796071094482,15.0,2.0,1,1,1.0,1,0.5,1.0
PRV51233,3,3,4.333333333333333,6,9000.0,27000,7549.83443527075,8.419083255378858,18.666666666666668,1.3333333333333333,1,3,1.0,2,1.0,1.0
PRV51234,5,5,8.2,20,5800.0,29000,5167.204273105525,5.425631431244153,18.4,1.0,4,2,1.0,1,2.5,1.0
PRV51235,2,2,2.5,3,5000.0,10000,0.0,4.677268475210477,17.0,1.0,1,1,1.0,1,1.0,1.0
PRV51236,1,1,1.0,1,12000.0,12000,0.0,11.225444340505145,18.0,1.0,0,1,1.0,1,0.5,1.0
PRV51237,1,1,1.0,1,19000.0,19000,0.0,17.773620205799812,15.0,2.0,1,1,1.0,1,0.5,1.0
PRV51238,8,8,13.625,35,16500.0,132000,11122.692377040989,10.056127221702527,15.625,1.5,3,3,1.0,1,4.0,1.0
PRV51239,1,1,3.0,3,5000.0,5000,0.0,4.677268475210477,18.0,1.0,0,1,1.0,1,0.5,1.0
PRV51240,60,38,2.95,20,1567.0,94020,3577.874238678131,205.254732407006,17.85,1.2333333333333334,7,9,1.5789473684210527,24,2.4,0.18333333333333332
PRV51241,60,47,1.8166666666666667,35,1503.5,90210,3604.7966279408274,199.3065670467238,17.083333333333332,1.2166666666666666,4,13,1.2765957446808511,23,2.5,0.16666666666666666
PRV51242,111,87,1.5855855855855856,35,1055.855855855856,117200,2864.097658463377,261.9023953592311,17.504504504504503,1.3333333333333333,7,20,1.2758620689655173,43,2.522727272727273,0.0990990990990991
PRV51243,36,15,0.6666666666666666,14,175.83333333333334,6330,462.78273211395555,163.45941988565053,17.444444444444443,1.0,0,6,2.4,5,6.0,0.0
PRV51244,1415,659,1.9201413427561838,35,1522.2544169611308,2153990,4370.298258233555,247.42877263494915,17.53992932862191,1.4784452296819788,115,57,2.1471927162367224,16,83.23529411764706,0.1413427561837456
PRV51245,173,58,1.5260115606936415,20,483.4104046242775,83630,1030.5064454321287,349.1852489542711,17.13294797687861,1.0578034682080926,2,7,2.9827586206896552,30,5.580645161290323,0.023121387283236993
PRV51247,34,26,2.264705882352941,20,2242.3529411764707,76240,4497.119656512498,65.01289694836703,17.735294117647058,1.2058823529411764,6,7,1.3076923076923077,13,2.4285714285714284,0.29411764705882354
PRV51248,2,2,3.0,6,11750.0,23500,15909.90257669732,260.7577174929841,15.5,1.5,1,2,1.0,2,0.6666666666666666,0.5
PRV51249,126,101,3.5476190476190474,35,4137.539682539683,521330,8780.348210544546,107.18809480535975,17.428571428571427,1.3888888888888888,26,19,1.2475247524752475,36,3.4054054054054053,0.40476190476190477
PRV51250,85,71,1.2352941176470589,20,265.4117647058824,22560,546.5422759345826,258.0427356646554,17.976470588235294,1.4823529411764707,0,15,1.1971830985915493,32,2.5757575757575757,0.0
PRV51251,11,10,3.8181818181818183,20,326.3636363636364,3590,502.12095609071577,326.3636363636364,17.0,1.2727272727272727,0,10,1.1,8,1.2222222222222223,0.0
PRV51252,87,76,1.7586206896551724,20,1780.8045977011495,154930,4513.804979350183,146.9645357564324,17.344827586206897,1.3218390804597702,10,17,1.144736842105263,35,2.4166666666666665,0.20689655172413793
PRV51253,85,76,1.0235294117647058,20,255.76470588235293,21740,541.4582964871199,247.61094933022713,17.235294117647058,1.1294117647058823,0,17,1.118421052631579,40,2.073170731707317,0.0
PRV51255,74,62,2.2837837837837838,20,548.2432432432432,40570,1111.2899552680876,398.4044504717264,17.527027027027028,1.1486486486486487,1,11,1.1935483870967742,21,3.3636363636363638,0.02702702702702703
PRV51256,95,80,1.7473684210526317,20,405.7894736842105,38550,1550.3949935607477,405.7894736842105,17.473684210526315,1.3368421052631578,0,28,1.1875,38,2.4358974358974357,0.0
PRV51258,14,12,4.142857142857143,20,7118.571428571428,99660,8391.309476194685,96.6903222760978,16.785714285714285,1.2142857142857142,4,5,1.1666666666666667,6,2.0,0.5714285714285714
PRV51259,21,19,2.142857142857143,20,7236.190476190476,151960,21548.628837165128,100.01514544077686,17.714285714285715,1.380952380952381,3,7,1.105263157894737,9,2.1,0.19047619047619047
PRV51260,62,55,2.629032258064516,20,1490.1612903225807,92390,6595.370828619234,233.27363529376265,17.338709677419356,1.1612903225806452,1,14,1.1272727272727272,24,2.48,0.04838709677419355
PRV51261,142,123,2.6338028169014085,29,1902.605633802817,270170,4730.281007588044,177.7190474552344,17.225352112676056,1.204225352112676,18,26,1.1544715447154472,48,2.8979591836734695,0.18309859154929578
PRV51262,60,52,1.2666666666666666,20,271.1666666666667,16270,534.4951416965126,267.9146341463414,17.183333333333334,1.0833333333333333,0,11,1.1538461538461537,19,3.0,0.0
PRV51263,44,37,4.75,31,4958.409090909091,218170,9889.952134570798,187.9057665150697,17.65909090909091,1.4772727272727273,9,7,1.1891891891891893,10,4.0,0.4090909090909091
PRV51264,39,35,0.6153846153846154,20,135.12820512820514,5270,230.7068291699252,131.85764250804903,18.256410256410255,1.2820512820512822,0,19,1.1142857142857143,22,1.6956521739130435,0.0
PRV51265,160,84,1.58125,20,286.0625,45770,566.8861175606779,266.8080362446123,17.86875,1.0125,1,8,1.9047619047619047,5,26.666666666666668,0.0
PRV51266,92,82,1.6630434782608696,20,1118.4782608695652,102900,4009.049361100708,269.88033719982377,17.23913043478261,1.3695652173913044,4,26,1.1219512195121952,47,1.9166666666666667,0.10869565217391304
PRV51267,14,14,0.42857142857142855,4,919.2857142857143,12870,1703.9928867931808,270.11749212192797,17.0,1.2142857142857142,2,5,1.0,4,2.8,0.14285714285714285
PRV51271,123,90,0.8130081300813008,20,351.0569105691057,43180,1272.7933737038682,211.78657615172253,17.788617886178862,1.3902439024390243,0,12,1.3666666666666667,21,5.590909090909091,0.016260162601626018
PRV51272,79,31,2.0253164556962027,20,642.5316455696203,50760,2148.263143621408,300.5177971012562,17.70886075949367,1.4177215189873418,0,5,2.5483870967741935,3,19.75,0.02531645569620253
PRV51273,553,387,1.2513562386980108,20,237.50452079566003,131340,529.6621089976009,232.66629718529737,17.77034358047016,1.274864376130199,0,62,1.4289405684754521,131,4.1893939393939394,0.0
PRV51274,58,48,1.4827586206896552,20,3029.655172413793,175720,9626.409756045532,185.45374263442588,18.03448275862069,1.3448275862068966,5,19,1.2083333333333333,31,1.8125,0.1724137931034483
PRV51276,67,60,1.7164179104477613,20,1999.7014925373135,133980,4140.79115927074,246.08987889903952,17.686567164179106,1.4328358208955223,5,20,1.1166666666666667,42,1.558139534883721,0.208955223880597
PRV51277,59,54,1.8644067796610169,20,2393.0508474576272,141190,7425.392420661566,340.2720816473715,17.47457627118644,1.3559322033898304,7,10,1.0925925925925926,27,2.107142857142857,0.1694915254237288
PRV51279,224,186,1.3883928571428572,20,267.14285714285717,59840,465.3489525740393,246.7645010228609,17.553571428571427,1.2544642857142858,0,25,1.2043010752688172,21,10.181818181818182,0.0
PRV51280,39,34,1.3333333333333333,16,519.2307692307693,20250,974.9828193233501,519.2307692307693,18.307692307692307,1.1538461538461537,0,13,1.1470588235294117,13,2.7857142857142856,0.0
PRV51281,259,200,1.393822393822394,20,345.44401544401546,89470,706.1112632153859,329.80627262286066,17.961389961389962,1.0308880308880308,0,32,1.295,3,64.75,0.0
PRV51282,59,51,1.8135593220338984,20,1310.677966101695,77330,3677.3767188632123,191.26535287967133,17.508474576271187,1.305084745762712,5,16,1.1568627450980393,22,2.5652173913043477,0.13559322033898305
PRV51284,377,223,1.7135278514588859,21,742.3342175066313,279860,3390.2534526356535,248.6878357868093,17.70822281167109,1.493368700265252,8,13,1.6905829596412556,10,34.27272727272727,0.04509283819628647
PRV51285,168,109,1.3869047619047619,20,1167.3809523809523,196120,5056.654149074028,203.88505147219175,17.279761904761905,1.1964285714285714,4,20,1.5412844036697249,33,4.9411764705882355,0.08928571428571429
PRV51286,70,62,1.8,20,2073.8571428571427,145170,5553.252159276892,129.8669801946813,17.385714285714286,1.0714285714285714,7,8,1.1290322580645162,10,6.363636363636363,0.21428571428571427
PRV51287,78,46,1.6282051282051282,20,329.4871794871795,25700,656.5848229312262,327.85097682871424,17.166666666666668,1.1282051282051282,0,8,1.6956521739130435,3,19.5,0.0
PRV51288,8,8,3.25,15,4670.0,37360,9989.704700340246,49.32647333956969,18.25,1.0,2,4,1.0,5,1.3333333333333333,0.375
PRV51289,92,38,3.032608695652174,20,503.2608695652174,46300,899.2904513084859,480.963663772955,16.347826086956523,1.0,0,6,2.4210526315789473,2,30.666666666666668,0.0
PRV51290,113,81,0.9469026548672567,20,132.65486725663717,14990,209.0198969472723,130.55515335751323,17.628318584070797,1.008849557522124,0,12,1.3950617283950617,14,7.533333333333333,0.0
PRV51292,22,16,3.5454545454545454,20,180.45454545454547,3970,238.69640555729785,180.45454545454547,18.227272727272727,1.0,0,5,1.375,7,2.75,0.0
PRV51293,88,64,1.4090909090909092,20,240.9090909090909,21200,422.29160367818713,233.33333333333331,18.056818181818183,1.0227272727272727,0,12,1.375,7,11.0,0.0
PRV51295,7,6,2.857142857142857,20,278.57142857142856,1950,440.9999460101468,278.57142857142856,17.714285714285715,1.0,0,3,1.1666666666666667,4,1.4,0.0
PRV51296,30,27,2.5,25,1287.6666666666667,38630,3844.4179715829396,186.72035708923764,17.833333333333332,1.1666666666666667,1,6,1.1111111111111112,7,3.75,0.1
PRV51297,70,46,1.1142857142857143,20,1101.2857142857142,77090,3247.006166858795,371.8820983797751,17.285714285714285,1.3714285714285714,4,6,1.5217391304347827,11,5.833333333333333,0.07142857142857142
PRV51298,100,53,1.16,20,311.2,31120,615.1936214877328,299.73230814061486,18.25,1.4,0,8,1.8867924528301887,2,33.333333333333336,0.0
PRV51299,37,27,2.189189189189189,20,168.3783783783784,6230,322.1586351259053,157.91630340017437,17.45945945945946,1.3243243243243243,0,3,1.3703703703703705,12,2.8461538461538463,0.0
PRV51300,52,32,2.2115384615384617,20,2068.076923076923,107540,5881.907799899268,264.5428742524607,17.26923076923077,1.3076923076923077,4,4,1.625,3,13.0,0.1346153846153846
PRV51301,112,63,1.25,28,1222.4107142857142,136910,5480.200931006862,255.06198564822947,17.580357142857142,1.0535714285714286,5,6,1.7777777777777777,7,14.0,0.05357142857142857
PRV51302,43,34,0.9534883720930233,7,1876.9767441860465,80710,4566.892000810325,110.95896106729353,17.697674418604652,1.3488372093023255,5,9,1.2647058823529411,9,4.3,0.23255813953488372
PRV51303,93,49,1.3118279569892473,20,388.2795698924731,36110,630.1753097282672,356.19241388065944,17.258064516129032,1.2365591397849462,0,8,1.8979591836734695,4,18.6,0.0
PRV51304,51,39,0.7450980392156863,20,771.5686274509804,39350,3518.6283535201715,221.32029026640558,17.92156862745098,1.0588235294117647,1,6,1.3076923076923077,12,3.923076923076923,0.0392156862745098
PRV51305,49,29,3.0408163265306123,20,2314.285714285714,113400,5826.6700038129275,316.1566216757985,17.612244897959183,1.1428571428571428,3,5,1.6896551724137931,2,16.333333333333332,0.22448979591836735
PRV51306,17,13,3.411764705882353,20,217.64705882352942,3700,388.1450987028676,194.3506115317414,18.58823529411765,1.0,0,3,1.3076923076923077,2,5.666666666666667,0.0
PRV51307,37,21,1.6216216216216217,20,187.56756756756758,6940,424.62666874303574,185.69903236569903,18.216216216216218,1.0,0,4,1.7619047619047619,6,5.285714285714286,0.0
PRV51308,35,31,1.5714285714285714,20,394.0,13790,652.5885110127838,389.7886572067345,18.2,1.4,0,6,1.1290322580645162,4,7.0,0.0
PRV51309,18,17,0.05555555555555555,1,210.55555555555554,3790,292.54405846605545,210.55555555555554,16.77777777777778,1.0555555555555556,0,5,1.0588235294117647,5,3.0,0.0
PRV51311,21,18,3.3333333333333335,20,762.3809523809524,16010,1586.7101334582342,143.91242371597843,18.142857142857142,1.0,1,3,1.1666666666666667,8,2.3333333333333335,0.14285714285714285
PRV51312,46,29,2.1739130434782608,20,625.8695652173913,28790,1428.1060901876015,213.21247000447391,17.717391304347824,1.1304347826086956,1,10,1.5862068965517242,13,3.2857142857142856,0.08695652173913043
PRV51313,19,16,0.10526315789473684,2,261.57894736842104,4970,357.79049049369564,230.79776907056376,17.842105263157894,1.2105263157894737,0,5,1.1875,6,2.7142857142857144,0.0
PRV51314,30,20,0.8666666666666667,20,215.33333333333334,6460,327.8112717480249,215.33333333333334,18.233333333333334,1.0333333333333334,0,4,1.5,1,15.0,0.0
PRV51315,47,22,1.297872340425532,20,153.40425531914894,7210,392.4908007548085,149.39925783131093,18.319148936170212,1.425531914893617,0,4,2.1363636363636362,3,11.75,0.0
PRV51316,3,3,9.333333333333334,19,7000.0,21000,4358.898943540674,6.5481758652946676,19.0,2.0,3,1,1.0,1,1.5,1.0
PRV51318,3,3,3.6666666666666665,6,4333.333333333333,13000,1527.5252316519468,4.053632678515747,14.666666666666666,1.0,1,2,1.0,1,1.5,1.0
PRV51322,12,11,0.08333333333333333,1,70.83333333333333,850,51.954233939520506,70.83333333333333,18.583333333333332,1.0,0,1,1.0909090909090908,1,6.0,0.0
PRV51323,76,32,0.8947368421052632,20,274.4736842105263,20860,922.2875831132675,223.6681332011206,18.026315789473685,0.9868421052631579,0,2,2.375,1,38.0,0.0
PRV51324,28,25,0.9285714285714286,17,333.2142857142857,9330,694.7211194878373,333.2142857142857,17.785714285714285,1.2857142857142858,0,1,1.12,2,9.333333333333334,0.0
PRV51325,15,5,4.466666666666667,20,1009.3333333333334,15140,1355.962845396303,1009.3333333333334,17.2,1.0,0,1,3.0,1,7.5,0.0
PRV51326,44,22,2.4545454545454546,20,318.1818181818182,14000,652.2172299246402,315.3451009084812,18.863636363636363,1.1136363636363635,0,3,2.0,2,14.666666666666666,0.0
PRV51327,41,27,0.5609756097560976,20,219.26829268292684,8990,492.5920738496633,214.9634268350726,18.5609756097561,1.0,0,1,1.5185185185185186,1,20.5,0.0
PRV51328,7,5,0.14285714285714285,1,78.57142857142857,550,84.93695140682713,78.57142857142857,20.0,1.0,0,1,1.4,2,2.3333333333333335,0.0
PRV51329,74,28,1.5945945945945945,20,261.6216216216216,19360,504.5465264317263,235.70193117077218,18.10810810810811,1.364864864864865,0,2,2.642857142857143,3,18.5,0.0
PRV51330,19,9,1.4210526315789473,20,200.52631578947367,3810,166.91560356494625,190.5012531328321,17.842105263157894,1.0,0,1,2.111111111111111,1,9.5,0.0
PRV51331,5,4,0.0,0,64.0,320,40.98780306383839,46.4390243902439,15.6,1.0,0,2,1.25,1,2.5,0.0
PRV51334,2,2,4.5,6,7500.0,15000,3535.5339059327375,7.015902712815715,19.5,1.0,1,1,1.0,1,1.0,1.0
PRV51335,142,92,1.9295774647887325,20,324.50704225352115,46080,686.4210579115279,311.70121277196176,17.43661971830986,1.1408450704225352,0,10,1.5434782608695652,16,8.352941176470589,0.0
PRV51336,69,69,2.550724637681159,20,1876.0869565217392,129450,5006.080778117074,195.67202567365257,17.463768115942027,1.6956521739130435,6,17,1.0,39,1.725,0.14492753623188406
PRV51337,168,155,2.1964285714285716,35,2256.5476190476193,379100,5597.08200152996,172.36468638211457,17.410714285714285,1.2261904761904763,18,17,1.0838709677419356,71,2.3333333333333335,0.23809523809523808
PRV51338,128,124,1.6875,21,889.53125,113860,2646.062848354314,288.7909732632649,17.4609375,1.4921875,4,29,1.032258064516129,83,1.5238095238095237,0.0546875
PRV51340,151,141,1.7417218543046358,20,286.158940397351,43210,558.2673922379877,285.7977122215533,17.37748344370861,1.3509933774834437,0,32,1.070921985815603,80,1.8641975308641976,0.0
PRV51341,71,70,2.408450704225352,20,204.64788732394365,14530,493.6940376558152,203.25927395358065,18.281690140845072,1.619718309859155,0,13,1.0142857142857142,53,1.3148148148148149,0.0
PRV51342,207,179,1.9758454106280192,20,1723.574879227053,356780,5555.122430374804,181.5728146929867,17.52657004830918,1.458937198067633,19,28,1.1564245810055866,31,6.46875,0.13526570048309178
PRV51344,33,33,2.1818181818181817,20,795.4545454545455,26250,2286.9823060491344,220.2355642486606,18.0,1.1818181818181819,0,9,1.0,18,1.736842105263158,0.06060606060606061
PRV51345,49,47,2.4285714285714284,20,308.57142857142856,15120,695.4764553886781,305.56117691812466,17.653061224489797,1.2857142857142858,0,6,1.0425531914893618,12,3.769230769230769,0.0
PRV51346,266,246,1.3082706766917294,20,392.81954887218046,104490,1310.7433946275662,229.6185314134674,17.36466165413534,1.3909774436090225,5,25,1.08130081300813,96,2.7422680412371134,0.018796992481203006
PRV51347,2067,947,1.2520561199806484,20,288.7760038703435,596900,707.2670097517289,276.2275482658699,17.641993226898887,1.313014029995162,1,15,2.1826821541710664,4,413.4,0.0
PRV51348,55,54,4.218181818181818,20,2769.6363636363635,152330,5200.749932973115,112.58271250094214,16.78181818181818,1.3818181818181818,9,16,1.0185185185185186,41,1.3095238095238095,0.34545454545454546
PRV51349,30,28,3.1,35,1349.3333333333333,40480,3163.244660409498,109.68725826561402,17.4,1.4333333333333333,2,8,1.0714285714285714,23,1.25,0.16666666666666666
PRV51350,239,232,1.493723849372385,20,892.8033472803347,213380,2176.0792953889986,293.0294799230709,17.322175732217573,1.5313807531380754,12,30,1.0301724137931034,127,1.8671875,0.08786610878661087
PRV51351,32,32,3.03125,20,338.75,10840,689.1123322446152,338.75,17.28125,1.125,0,7,1.0,16,1.8823529411764706,0.0
